sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
train-0349,train,lhs,1749,446,1581,912,365,3304,211460.4505582607,211627.04574659615,6980.61551988953,352.5743264978531,691.0329821155844,50,0.0032679065058796608
train-0350,train,lhs,1619,406,1850,610,350,3216,197485.5185162768,197458.9433540834,5771.195728911105,291.48940253342016,571.308731093856,50,0.002892914555893214
train-0351,train,lhs,1607,1268,1007,397,151,2823,196003.74212457702,195685.89231645805,6439.249398685648,325.23120825443004,637.4414551096986,50,0.003252190229636281
train-0352,train,dr-edge-crit,1800,2896,316,186,283,3681,209374.6768367597,209437.3659923922,6553.183641780668,330.98575653313327,648.7201624882537,50,0.0030983697373968126
train-0353,train,lhs,2133,313,351,2425,473,3562,233380.84742433755,232577.40747174603,7666.375019529483,387.21041167346056,758.9184616553295,50,0.00325184551359285
train-0354,train,lhs,1909,601,2771,192,139,3703,212724.4811137594,212945.92080860978,6271.239040923007,316.7454037341771,620.8095838627829,50,0.0029183739483693485
train-0355,train,lhs,1963,1188,461,822,523,2994,219293.11551302212,219374.46305996823,7016.152233966143,354.3692016053289,694.5508726845438,50,0.003167226071186443
train-0356,train,lhs,1831,926,122,202,1793,3043,198881.94985518168,198922.40251781137,7412.592803581708,374.3924741133734,733.7957656703388,50,0.003689604643380966
train-0357,train,lhs,2247,24,87,1046,1635,2792,212355.46530805848,212254.3217886093,7201.949990494973,363.75340543181335,712.9435742161896,50,0.003357312104880094
train-0358,train,lhs,1948,299,63,155,2997,3514,198492.93248960658,198267.42240645198,6949.97443922955,351.02671821802767,687.999725623606,50,0.003466116989629496
train-0359,train,lhs,1705,49,136,1707,1605,3497,209213.57895916537,208969.27380918147,7022.588351938563,354.6942746526728,695.188004149965,50,0.003322862730079546
train-0360,train,dr-edge-haste,1992,158,3100,39,367,3664,202893.47374692475,202859.7971796938,5959.120977812236,300.9810609515744,589.9120397552413,50,0.0029074963766013324
train-0361,train,lhs,2293,1300,130,165,1737,3332,234954.03244161842,234724.70612248103,7898.074881924821,398.91302195201297,781.855156336568,50,0.0033276941374940825
train-0362,train,lhs,2097,683,557,628,1225,3093,226278.34715292417,226022.42300214665,7536.8419815388825,380.6680052769714,746.095580740302,50,0.0032972469090737757
train-0363,train,lhs,1642,379,22,429,1823,2653,175932.60249716986,175780.63007475485,6367.969385143235,321.6310239016508,630.3852234374187,50,0.0035831063400972507
train-0364,train,lhs,1743,1532,162,825,1137,3656,225618.9729176159,224968.81902779298,7484.5452259220565,378.02662023906333,740.9185611944043,50,0.003283937301961518
train-0365,train,lhs,2252,625,883,1040,152,2700,227255.2414040683,227365.04558913576,7496.48430167065,378.62963462641545,742.1004476762979,50,0.0032654932097113463
train-0366,train,lhs,1668,2183,1354,292,48,3877,227676.81362428557,227574.7241745961,6530.672630435147,329.8487787635772,646.4917270077132,50,0.0028395149981085025
train-0367,train,lhs,2018,2127,522,32,55,2736,202004.00271232077,202107.13133682907,6306.399610160524,318.5212806583362,624.2902386766535,50,0.003090484496813272
train-0368,train,dr-edge-mastery,1812,281,272,2241,165,2959,196854.15818291428,196442.16532723157,6458.596438470054,326.20838132781853,639.3566791410514,50,0.0032478698191732865
train-0369,train,lhs,1605,65,1223,255,1808,3351,198625.8520647477,198727.58711336117,6244.269047587774,315.38321336447,618.1397397968863,50,0.0031120809973687923
train-0370,train,lhs,2092,911,380,711,1060,3062,225735.92487064243,225703.2451320751,7939.028141042956,400.9814738973075,785.9092476548942,50,0.0034815426392819757
train-0371,train,lhs,1701,1492,921,468,315,3196,211980.17942304324,212204.20136664063,6361.375490607096,321.2979819344413,629.7324731760583,50,0.0029707139360388873
train-0372,train,lhs,2026,579,306,1894,279,3058,217926.64571599616,217373.16553020355,7607.462932633854,384.23490194933555,753.0865697578105,50,0.0034556883454226117
train-0373,train,lhs,1960,1375,9,622,779,2785,206302.00918314024,206368.12860490248,5850.32182808969,295.4858740547071,579.1416713442906,50,0.002807251725940147
train-0374,train,lhs,2113,1054,567,939,1048,3608,253839.2025759601,253833.64515928904,8327.164191542422,420.5853048495316,824.3320502972973,50,0.0032474576106920287
train-0375,train,lhs,1638,667,1772,1008,30,3477,213639.9704519521,213866.7330626778,6169.701664388832,311.6169917705194,610.7580811116738,50,0.002858819348362689
train-0376,train,dr-edge-versatility,2276,184,288,167,2352,2991,208059.29777286993,207821.16715037837,7107.15663846724,358.96561814394096,703.5596835621612,50,0.003381534452405051
train-0377,train,lhs,2292,1066,524,926,126,2642,227804.17111290531,227787.67470212837,7469.233454920049,377.25325901709937,739.4028010516431,50,0.0032457825396233725
train-0378,train,lhs,1837,540,1454,48,636,2678,191824.18724289426,191622.17176309042,5863.683540069028,296.1607424224822,580.4643890400214,50,0.0030260229295538095
train-0379,train,lhs,1973,2348,301,482,493,3624,227669.49724785346,227752.5760475808,6852.159248566531,346.08630503082225,678.3166937036442,50,0.002979392065706508
train-0380,train,lhs,2188,858,698,661,393,2610,218932.61969146706,218312.1622717006,6775.546546641848,342.2167792411104,670.7325625151981,50,0.0030636483656955025
train-0381,train,lhs,2211,523,106,1980,437,3046,223545.06528785636,223036.35967705047,7171.642117352694,362.22262667308144,709.9433029794461,50,0.0031758397442827042
train-0382,train,lhs,2271,1281,1914,427,104,3726,255345.8257734869,255316.9546416236,7058.187131292154,356.4922845300219,698.7120387549786,50,0.0027363362476690517
train-0383,train,lhs,2265,1029,552,1359,458,3398,253915.59323837698,253610.37858820113,7878.779810497792,397.9384736770465,779.9450768155913,50,0.0030716706558599404
train-0384,train,dr-edge-crit,1687,2427,168,145,156,2896,184771.1665057741,184521.2307206436,5558.586916566443,280.751035894211,550.2619192188897,50,0.0029780724429300715
train-0385,train,lhs,1945,411,771,1913,353,3448,229938.75284443388,229812.10441608762,7522.915350787912,379.96460420246484,744.7169399669713,50,0.0032387621953869294
train-0386,train,lhs,1769,1540,1575,273,1,3389,218768.2565384033,218972.42625768553,5994.4640898206835,302.76615767796073,593.4107650494298,50,0.0027125085441509675
train-0387,train,lhs,1746,665,929,922,635,3151,216159.31112676597,216071.43348039573,6429.884246729101,324.7581966504788,636.5143694012737,50,0.0029446539502894315
train-0388,train,lhs,2188,3144,128,171,215,3658,220735.20061004555,220980.54516861012,6606.290568826492,333.6680614075676,653.9773834400316,50,0.0029627235784443775
train-0389,train,lhs,2267,15,2552,750,163,3480,226384.49329307242,226054.07160013667,6946.5880800431805,350.85568125058376,687.6644993272423,50,0.00303759541708984
train-0390,train,lhs,1894,1131,299,1058,733,3221,223910.40625362616,224010.092868014,7099.5026511577325,358.5790334061075,702.8019913986989,50,0.00313876430826813
train-0391,train,lhs,2217,1351,79,112,2093,3635,236451.44244386654,236605.44709783202,8479.839426555887,428.2965687064795,839.4458497389004,50,0.0035501828242734635
train-0392,train,dr-edge-haste,1673,61,1951,481,212,2705,179692.22842110644,179543.36526682993,5463.9256995575215,275.9699224326124,540.891109024003,50,0.0030100973969582677
train-0393,train,lhs,1624,246,657,1179,1195,3277,207510.02916390944,206945.02404154927,6906.073918300287,348.8094070718346,683.6538756326219,50,0.0032945582359906697
train-0394,train,lhs,1606,1514,838,81,823,3256,205177.5147900569,205107.52432976323,6511.843840247394,328.8977812476272,644.6278061262379,50,0.003141805313247108
train-0395,train,lhs,2077,1401,1794,118,328,3641,238769.31697373654,237913.38429935082,7257.326640473441,366.5503486260397,718.4254821461077,50,0.003008868523191072
train-0396,train,lhs,1854,1381,430,1425,4,3240,225742.54774057877,225507.71148534588,7089.60130933639,358.07894012434195,701.8218265770935,50,0.003108947930292789
train-0397,train,lhs,2115,169,1524,842,261,2796,209937.49951334114,209793.09767804245,6307.264156822295,318.56494685884974,624.3758228570397,50,0.0029741033607831543
train-0398,train,lhs,1908,1707,139,281,775,2902,203306.69590371414,203335.73855627922,6607.440728458295,333.72615324150297,654.0912413423913,50,0.003217263644145633
train-0399,train,lhs,1997,1021,30,1308,1203,3562,238253.9067000506,238317.23283334135,7763.759259230215,392.12905855010945,768.5588323905051,50,0.0032257973983951544
validation-0000,validation,dr-edge-crit,1936,2612,630,152,442,3836,230136.24856424244,229723.51753523824,7197.163251233023,363.51163858953504,712.469719912458,50,0.0030958604928922025
validation-0001,validation,lhs,1673,458,1457,1202,635,3752,225711.29559950012,226199.1617452777,6787.892941971539,342.84036637402704,671.9547708374791,50,0.0029770542455694773
validation-0002,validation,lhs,2251,760,125,1540,1012,3437,245880.95517159786,245936.19013797588,8141.6455665413305,411.21519929419753,805.9669808693628,50,0.003277874776055293
validation-0003,validation,lhs,2122,674,665,1576,425,3340,240614.66961274957,239961.8444717265,7890.121331863294,398.5113070103692,781.0678095185456,50,0.003246135452903237
validation-0004,validation,lhs,2174,1165,677,1340,705,3887,270156.61250464397,270015.2400518105,8096.449261750337,408.93244117974854,801.4928571776429,50,0.002966771198923977
validation-0005,validation,lhs,1642,542,313,960,1818,3633,213052.32564958636,212905.80841808004,7314.589551727542,369.4425624016296,724.0941169843672,50,0.003398667978754228
validation-0006,validation,lhs,1951,1135,69,189,1260,2653,196895.10208582913,197010.5026699886,6548.923698053161,330.7705968833338,648.2984573235334,50,0.00329260835061774
validation-0007,validation,lhs,1665,519,73,2000,542,3134,196898.66076032474,197516.55029435272,6766.879812642421,341.7790430709864,669.8746153866442,50,0.0034021288555235547
validation-0008,validation,dr-edge-haste,1896,117,2718,360,134,3329,196791.52675625958,196471.14144681438,5571.763182054532,281.4165377997354,551.5662789859385,50,0.002802794856452803
validation-0009,validation,lhs,1752,2207,299,203,1104,3813,221315.48466014315,221102.34387768045,6895.197169298379,348.2600482877979,682.5771522008419,50,0.0030841816298982517
validation-0010,validation,lhs,2240,1566,868,767,191,3392,251128.68521717054,250692.25044187662,7853.483465337123,396.66081530545046,777.440912421607,50,0.003095786973715461
validation-0011,validation,lhs,1701,1712,435,8,787,2942,195128.4355915383,194785.70460692508,6023.8402894662795,304.2498798190244,596.3188070102683,50,0.003056032326618661
validation-0012,validation,lhs,2157,259,1762,50,1652,3723,235838.49479921383,235785.34542159722,6662.518731750381,336.5080125002208,659.5435853019544,50,0.002796590038718959
validation-0013,validation,lhs,2059,1184,574,193,975,2926,217437.01293678707,217393.38038744353,6796.808464417518,343.290668258268,672.8373463131531,50,0.0030944011657700584
validation-0014,validation,lhs,1888,1348,911,175,192,2626,201047.06234852722,200950.21818194265,6192.500769349274,312.7685204649846,613.0150358809905,50,0.0030491121268824703
validation-0015,validation,lhs,1668,277,185,932,2274,3668,206557.94862414064,206511.53654595124,7084.2426785561365,357.8082883984425,701.2913589417419,50,0.003395131311154885
validation-0016,validation,dr-edge-mastery,2143,178,536,2487,249,3450,229350.1922905882,229633.1423548331,7590.908817972608,383.39879289694215,751.4478261272451,50,0.0032764211733258795
validation-0017,validation,lhs,1651,619,95,120,2212,3046,183540.6065491541,183194.4558443555,6807.790761077725,343.84535800408474,673.9245182380296,50,0.0036718006489618172
validation-0018,validation,lhs,1836,821,1685,1009,6,3521,228393.8708627481,228372.7587183998,6630.73591783288,334.90273798263115,656.3973050607841,50,0.002873970753161069
validation-0019,validation,lhs,1834,1560,415,894,232,3101,214492.1023089387,214063.8476444765,6908.083440811417,348.9109032857322,683.8528045565165,50,0.003188242351093865
validation-0020,validation,lhs,2186,598,2055,75,972,3700,237849.2163641002,237397.21917416365,7090.899941793245,358.1445309683785,701.9503822691777,50,0.0029512410971942417
validation-0021,validation,lhs,1991,129,262,2138,841,3370,219733.07356654882,219713.96280591039,7800.339983816085,393.97666415120847,772.1800728278989,50,0.0035141731751821823
validation-0022,validation,lhs,1876,2067,908,481,58,3514,229023.507199064,229009.1348916297,6610.75631307334,333.8936155532813,654.4194614423901,50,0.0028574335859487903
validation-0023,validation,lhs,2199,711,443,463,1430,3047,225822.47205492374,225888.31875234275,7531.314515038065,380.388826059435,745.5483995284561,50,0.003301480108441672
validation-0024,validation,dr-edge-versatility,1928,284,109,177,2855,3425,197600.95084491072,197225.4376598933,7036.158186873565,355.37965481711007,696.5313245885757,50,0.00352493913420111
validation-0025,validation,lhs,1849,532,1664,1091,273,3560,226817.11047031064,226551.95320978796,6716.49299876881,339.23412465867113,664.8866669527024,50,0.0029313779087214546
validation-0026,validation,lhs,1987,88,1584,687,257,2616,196586.58665350662,196325.8060366336,5625.6376301235505,284.1376083398987,556.8994792464157,50,0.002832845763927821
validation-0027,validation,lhs,2047,94,2567,130,488,3279,204137.92536381396,203958.2210428232,5907.268156789869,298.3620979966767,584.7789666845217,50,0.002864626774482647
validation-0028,validation,lhs,2173,1305,192,1923,204,3624,247985.16904199508,248001.49241445927,7876.147803557511,397.8055372516463,779.6845262094579,50,0.0031440772414798005
validation-0029,validation,lhs,2213,1201,1049,694,122,3066,239341.5448431415,239226.90800894174,7020.950961187522,354.61157393099325,695.0259137139058,50,0.0029039083631277156
validation-0030,validation,lhs,1716,1414,19,1410,239,3082,205865.67166665941,205755.59045668258,6497.123347473769,328.15428408601025,643.1705784662149,50,0.00312422451620611
validation-0031,validation,lhs,1844,299,1416,464,838,3017,204060.84264205542,203847.5569112302,6330.809706971396,319.75417672864955,626.7066705722198,50,0.0030711755496939234
validation-0032,validation,dr-edge-crit,2098,2382,212,254,120,2968,208299.90518987275,208306.45997012735,6479.902562985205,327.28450312249487,641.4658391025306,50,0.003079530153975883
validation-0033,validation,lhs,1997,446,714,1539,184,2883,216333.79144699546,216152.64712649837,7437.945149266358,375.67296093855924,736.3054737314936,50,0.0034035620085357673
validation-0034,validation,lhs,1854,760,473,757,686,2676,203031.88286270187,202858.91894394346,6698.780094117215,338.3394878734101,663.1332110735689,50,0.003266153087503038
validation-0035,validation,lhs,1690,3,2273,117,1201,3594,200574.30738597995,200729.68083027462,6100.415356914331,308.1175047806197,603.8992126440635,50,0.0030108502954066577
validation-0036,validation,lhs,2258,471,567,1854,256,3148,235590.82047169548,235277.70596213374,7628.013096380414,385.27284195931315,755.1208947963815,50,0.00320522205952037
validation-0037,validation,lhs,2031,425,1731,188,567,2911,205698.303185401,205961.41618628692,6414.521194832423,323.982245352203,634.9935328022218,50,0.0030870139566969903
validation-0038,validation,lhs,2287,271,1631,182,927,3011,221045.4405293589,220889.86282652165,6685.825204148504,337.68516712009574,661.8507659621671,50,0.002994184202022756
validation-0039,validation,lhs,1616,494,335,1155,763,2747,190223.78702330517,190445.11059897975,6213.29010425218,313.8185404425705,615.0730372210188,50,0.003233418106357348
validation-0040,validation,dr-edge-haste,1623,167,2105,203,159,2634,172339.04815228336,172266.32865625893,5287.162655903131,267.04204051609867,523.3927820016528,50,0.003036994735744212
validation-0041,validation,lhs,2054,1102,614,790,582,3088,229351.2437359358,229313.93242008289,7170.87409088395,362.18383547849714,709.8672736351099,50,0.0030951097629643444
validation-0042,validation,lhs,1963,1234,1436,91,354,3115,216739.09921541484,216253.19559297955,6364.139174322283,321.43756904130294,630.0060588783346,50,0.0029067485338774885
validation-0043,validation,lhs,1883,1369,531,584,737,3221,221744.4300097961,221694.83643038597,6975.928986860885,352.3376208346524,690.5690475405687,50,0.003114256567842814
validation-0044,validation,lhs,1683,866,1313,351,539,3069,202145.07486737595,202360.35677174266,5785.512567604897,292.2125120852441,572.725999772936,50,0.0028332424133939056
validation-0045,validation,lhs,1726,594,533,118,1587,2832,189922.33161784423,190243.44548967967,6283.948456055029,317.3873261359462,622.0677286516775,50,0.003275379589923015
validation-0046,validation,lhs,2066,336,1212,1810,538,3896,255087.7235366249,255113.7605881257,8067.060130359628,407.44806588692336,798.5835350628748,50,0.003130623159715548
validation-0047,validation,lhs,1705,162,325,299,2407,3193,188551.48967124076,188661.40552478845,6537.871783385075,330.2123908971267,647.2043936941279,50,0.003432507453654153
validation-0048,validation,dr-edge-mastery,1907,148,242,2111,254,2755,195604.84595660778,195287.32328935424,6961.169044918804,351.5921311891406,689.1079146838704,50,0.0035229593178726227
validation-0049,validation,lhs,1798,2504,861,115,13,3493,215404.20441668987,215563.9216171924,6232.31130527433,314.77925617321876,616.9560054533051,50,0.0028641781023913122
validation-0050,validation,lhs,1905,72,278,1237,1660,3247,213422.12934370534,212981.71944522086,7131.0243795820315,360.17112111493196,705.922425969607,50,0.0033076346306748507
validation-0051,validation,lhs,2268,261,57,991,1718,3027,221589.2672497809,221314.5254615087,7602.578160530966,383.98818370087105,752.6030108762769,50,0.0033963874704631978
validation-0052,validation,lhs,1865,679,413,1959,529,3580,227838.13656321276,227814.6860952878,7705.1185494471665,389.1672554400247,762.753804962867,50,0.0033477881116326814
validation-0053,validation,lhs,1813,360,2280,28,336,3004,190021.27057884444,189944.59776011234,5303.152142453596,267.8496315423504,524.9756313280456,50,0.0027627203508789316
validation-0054,validation,lhs,1814,153,751,243,2637,3784,212763.40246219968,212378.011724902,7070.398715878859,357.1090626921856,699.9209017398063,50,0.0032896677419141985
validation-0055,validation,lhs,2151,1228,937,579,517,3261,241561.75594429026,241791.34250371612,7478.195261379738,377.7058985970514,740.2899583267197,50,0.0030645991764418523
validation-0056,validation,dr-edge-versatility,2096,125,440,181,2548,3294,208560.63115995814,208397.52552266058,6891.131365589897,348.05469418970927,682.174665564332,50,0.003270869779067411
validation-0057,validation,lhs,1807,786,720,759,1037,3302,221794.03862733342,222036.01001393507,7144.375045139167,360.84543155413223,707.2440501454248,50,0.003188742377939934
validation-0058,validation,lhs,2033,808,1227,132,654,2821,209842.17752361865,210077.43120158772,6671.59774449145,336.9665718913414,660.4423451937218,50,0.0031473288782441567
validation-0059,validation,lhs,2232,1103,811,1719,190,3823,269657.60274572694,269689.597417129,8625.354505941374,435.6461900920778,853.850842961064,50,0.0031664259945461313
validation-0060,validation,lhs,2278,742,1089,674,295,2800,225958.0514049135,226181.99511587794,6721.616407160666,339.4928958598618,665.393849187497,50,0.0029447671594366913
validation-0061,validation,lhs,2294,1091,386,505,747,2729,224879.08181201768,224794.3899739001,7167.5144882349405,362.01414992026804,709.5346960521368,50,0.0031551831781546293
validation-0062,validation,lhs,2131,108,1467,1424,606,3605,246952.05899405704,246810.83566191798,7666.319994153258,387.2076324722702,758.9130145210881,50,0.003073118797277781
validation-0063,validation,lhs,2266,655,504,333,1497,2989,224811.59947420852,224942.7960618358,7526.522371391078,380.1467862544918,745.074010227732,50,0.003314215156025392
validation-0064,validation,dr-edge-crit,1959,2003,235,325,358,2921,204443.20900082367,204773.3804330229,6621.450043544187,334.43373050557534,655.4780672968673,50,0.0032061620950893334
validation-0065,validation,lhs,2113,1480,131,1039,40,2690,214704.70558640064,214756.15480809758,6422.393422733446,324.37985290447864,635.7728292850087,50,0.002961149954997905
validation-0066,validation,lhs,2195,948,53,1900,967,3868,256988.47811375748,257408.30018195516,8114.747652640222,409.85664948568,803.3042721722844,50,0.003125837695403204
validation-0067,validation,lhs,1940,338,683,1640,228,2889,210764.13835492329,210810.31367444844,6595.773753752392,333.1368820321833,652.9362909944864,50,0.0030979477632715326
validation-0068,validation,lhs,2183,53,998,244,2022,3317,224889.27862318346,225025.73730015964,7146.238785736477,360.9395646694702,707.4285476613215,50,0.0031456748493851674
validation-0069,validation,lhs,1606,1139,1035,51,1185,3410,210291.5153907237,210317.34690141113,6688.861024897012,337.83849922279126,662.1512913612572,50,0.0031487304189661367
validation-0070,validation,lhs,1795,411,163,2136,96,2806,192966.22115771263,192626.9198354112,6618.954086455877,334.3076656353829,655.2309846914648,50,0.0033955734882528477
validation-0071,validation,lhs,1732,166,686,1211,1148,3211,211231.57315054932,211104.36574560645,6850.770722551601,346.01617387646434,678.1792391668475,50,0.0032105959779199036
validation-0072,validation,dr-edge-haste,1926,179,2478,312,317,3286,201699.74694197826,201400.10356433963,6255.466377591388,315.94876393423704,619.2481985455571,50,0.003070148614136301
validation-0073,validation,lhs,2091,155,321,2950,181,3607,222005.9422199714,222068.18905997026,7299.954273934494,368.70336924648575,722.6453250220246,50,0.003255071994000962
validation-0074,validation,lhs,2072,879,1476,1291,227,3873,257667.88565286048,257787.28859034312,7606.01215418581,384.1616265722919,752.9429526577877,50,0.0029221451123023524
validation-0075,validation,lhs,1826,1160,97,611,1940,3808,226850.16718594814,226383.9213320647,7337.883510643906,370.6190849952326,726.400058895849,50,0.003202113835342347
validation-0076,validation,lhs,1622,1245,1958,2,143,3348,201108.23890174678,200978.0529649625,5959.506134159098,301.0005142847661,589.9501675876932,50,0.002933495767301302
validation-0077,validation,lhs,2010,675,384,820,830,2709,210915.25500549414,210714.61387048112,7216.596652214508,364.4931735620725,714.3934931090508,50,0.003387111534869498
validation-0078,validation,lhs,1978,618,205,707,2328,3858,231481.6048753715,231024.19517811685,7669.500133695462,387.36825377479954,759.2278264893351,50,0.00327986246206518
validation-0079,validation,lhs,2017,335,787,1101,428,2651,210020.22000028862,209796.49477897654,6491.203681922045,327.85529582501164,642.5845722425977,50,0.003059631935637981
validation-0080,validation,dr-edge-mastery,2169,436,179,2809,221,3645,231242.27011164662,230486.51902523567,7597.234243730473,383.7182751431764,752.0739998238417,50,0.0032523206049686814
validation-0081,validation,lhs,2161,179,1012,1391,592,3174,234283.88144552358,233969.37578973162,7026.862996486054,354.910176806008,695.6111645948743,50,0.0029690952715269057
validation-0082,validation,lhs,1638,473,229,1647,551,2900,192421.0509483424,192077.73881221146,6664.92825358627,336.6297117309046,659.7821114111467,50,0.003428845794986707
validation-0083,validation,lhs,2077,790,2047,85,618,3540,228939.4437876503,228887.90257816267,6817.269217109296,344.32409232802064,674.862820271523,50,0.0029477787187142945
validation-0084,validation,lhs,1725,16,2410,446,601,3473,199609.217329398,199518.46771148316,6293.576127106004,317.87359695645887,623.0208019470376,50,0.003121202569112426
validation-0085,validation,lhs,2204,472,307,276,2099,3154,216679.42011806153,216564.3035498212,6868.428871618624,346.9080450870711,679.9272746192598,50,0.0031379411771029738
validation-0086,validation,lhs,2141,316,887,728,1275,3206,231351.45967888462,231112.7983406973,7371.311790608043,372.30746809852144,729.7092289718681,50,0.0031541155175104714
validation-0087,validation,lhs,2129,209,630,2436,457,3732,241192.13631897024,241273.06212030115,7636.47245549164,385.7001041158874,755.9583132355953,50,0.003134257711602423
validation-0088,validation,dr-edge-versatility,1601,550,185,188,2772,3695,193937.0909427161,193713.7924246025,6415.375643250751,324.0254015144011,635.0781173258786,50,0.003274660428486389
validation-0089,validation,lhs,2026,994,13,284,1481,2772,203010.65662373573,203165.82794713438,6711.262002970404,338.969919472856,664.3688343037466,50,0.0032725810819631104
validation-0090,validation,lhs,1656,1371,299,364,1327,3361,208266.7118169184,208046.26905218704,7055.3497896084455,356.3489771339438,698.4311614198228,50,0.0033535419814655484
validation-0091,validation,lhs,1743,77,1188,1324,1172,3761,231490.01959937028,231764.6756233269,7451.847705681504,376.3751460754862,737.6817313109599,50,0.0031866675400850264
validation-0092,validation,lhs,2011,1414,782,271,228,2695,209900.5434995674,209582.21380390585,6231.068992176849,314.7165098863912,616.833024990905,50,0.002938691890486583
validation-0093,validation,lhs,2276,346,1204,1233,454,3237,245951.8506293118,245480.16462433414,7795.70153395916,393.7423870549209,771.7208981565692,50,0.0031376909593564075
validation-0094,validation,lhs,2209,1176,1052,243,1059,3530,251452.0225657361,251139.25934833844,7572.874555944134,382.487925113083,749.662558075412,50,0.002981334373158326
validation-0095,validation,lhs,1857,2146,6,89,1018,3259,204577.79973850536,204197.3704823901,6135.592829255929,309.8942354404587,607.3815407491197,50,0.0029689513795020015
validation-0096,validation,dr-edge-crit,1631,2345,375,161,72,2953,187339.03187420144,187408.4215773802,5861.176368391624,296.03411113000425,580.2161962673389,50,0.0030971452689952795
validation-0097,validation,lhs,1742,1750,832,1091,169,3842,239627.11650736758,239180.76250350446,6566.4127407211945,331.6539269309785,650.0297524041466,50,0.002712671929114336
validation-0098,validation,lhs,1870,602,2043,451,552,3648,223718.72162721993,223326.51244725977,6087.906200527079,307.4856969728805,602.6608920951944,50,0.0026938330762474216
validation-0099,validation,lhs,1711,270,63,80,3155,3568,185285.7131480268,184958.63766613588,6281.75174264611,317.2763753539626,621.8502691148367,50,0.00335616955322418
validation-0100,validation,lhs,1695,661,696,1862,194,3413,215953.50943904632,215867.88799157328,6671.722226019767,336.97285915797033,660.4546680098813,50,0.00305831875446459
validation-0101,validation,lhs,1769,1667,33,883,153,2736,194593.43729038336,194423.0338848166,6315.2003964951655,318.96578749383605,625.1614560655013,50,0.003212654366820192
validation-0102,validation,lhs,1787,1161,791,530,359,2841,206252.0818153332,206095.48578889083,6367.029841935419,321.5835698035462,630.2922151141737,50,0.003055931409596645
validation-0103,validation,lhs,1782,1407,187,341,1252,3187,207922.6355947819,208107.34196455008,6639.01318696441,335.3208032063891,657.2166978429016,50,0.00316087133064119
validation-0104,validation,dr-edge-haste,1680,30,2945,224,284,3483,185782.70911689653,185510.33827376278,5799.427028011145,292.9152984645162,574.1034357657452,50,0.0030901876632906293
validation-0105,validation,lhs,2114,408,813,1039,458,2718,218205.8801413598,218303.98652145875,6938.180817431595,350.43105036459315,686.8322380836084,50,0.0031476339576122308
validation-0106,validation,lhs,1945,143,513,1852,470,2978,210254.10032687787,210371.9123045416,6497.744397886316,328.1856518687367,643.232058190661,50,0.003059308033425464
validation-0107,validation,lhs,1972,560,717,1459,133,2869,216002.88005429629,216103.13080715545,7297.729117114949,368.59098185532116,722.425049782928,50,0.0033445158212767035
validation-0108,validation,lhs,2105,558,910,781,1207,3456,242955.8413036129,242953.0314013359,7868.04194461484,397.3961295498102,778.8821018585102,50,0.003205858717696646
validation-0109,validation,lhs,2295,564,720,1297,383,2964,236947.1103540889,237107.7092369927,7188.760027214229,363.08721168328367,711.6378584617669,50,0.0030033616252939732
validation-0110,validation,lhs,2249,590,871,214,1494,3169,231615.62873761583,231546.29423527783,7799.226637265031,393.92043165863265,772.0698591676406,50,0.0033334100266708454
validation-0111,validation,lhs,2042,400,550,1909,269,3128,222736.2341128611,223129.76648332117,6796.070669561836,343.2534039907268,672.7643096908297,50,0.0030204529243766333
validation-0112,validation,dr-edge-mastery,2082,259,192,1929,227,2607,200934.60787027408,200581.20159381357,6422.743624199903,324.397540749601,635.807496824428,50,0.0031642508155434994
validation-0113,validation,lhs,2003,660,1560,1230,98,3548,238487.7323976262,238030.9189423376,6615.312892441283,334.12375756543037,654.8705314977318,50,0.0027459296330004856
validation-0114,validation,lhs,1971,1178,276,1567,777,3798,247757.52207178477,247180.72182771983,8171.112645101039,412.70351151357795,808.8840192183925,50,0.0032648212351107874
validation-0115,validation,lhs,1647,155,895,1008,1445,3503,214603.13464758184,214521.9214048783,7326.728640905969,370.05567899273626,725.295803421793,50,0.003379707405545885
validation-0116,validation,lhs,1756,229,568,422,2524,3743,210634.55684142484,210337.09419201443,7519.582257357179,379.79625756195054,744.3869866144986,50,0.003534021187107045
validation-0117,validation,lhs,1763,2161,1244,303,62,3770,229625.71328147338,229373.34503210883,6583.140175844526,332.4987899886618,651.6856535698083,50,0.0028380343135656467
validation-0118,validation,lhs,1893,100,1651,1655,303,3709,234068.56473880846,233618.58317873327,6994.918865805199,353.2967545614693,692.4489151023208,50,0.0029583165764912006
validation-0119,validation,lhs,2227,1150,445,305,961,2861,224379.4783578834,224522.65420238246,7137.935694192902,360.5201952169506,706.6065986378024,50,0.00314915875466459
validation-0120,validation,dr-edge-versatility,2220,175,231,429,2545,3380,217634.67415273434,217606.0221674603,7858.87254899091,396.9330051337343,777.9743946822379,50,0.003574680356937339
validation-0121,validation,lhs,1913,913,1063,228,459,2663,200721.1701002199,200559.06196471772,6359.962763126219,321.226628421463,629.5926228603885,50,0.003136652813183749
validation-0122,validation,lhs,2064,869,149,947,812,2777,215301.8621774,215581.66367684148,7002.380962218695,353.67364734545856,693.1876113853002,50,0.0032196080627214536
