sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
train-0349,train,lhs,1749,446,1581,912,365,3304,249210.2632742176,248111.90446841237,14347.52868917136,724.6596306701147,1420.306777793126,50,0.0056992306782738585
train-0350,train,lhs,1619,406,1850,610,350,3216,230378.4697826472,230297.94074879817,13324.97284810495,673.0127614301167,1319.0807741236083,50,0.005725712022343528
train-0351,train,lhs,1607,1268,1007,397,151,2823,250193.8951737221,250399.9001519156,13731.824373927811,693.5618666333623,1359.3562802543481,50,0.005433211227278265
train-0352,train,dr-edge-crit,1800,2896,316,186,283,3681,253499.07913949163,252840.0951348115,14143.808369942148,714.3702007277958,1400.1398656757933,50,0.005523254247820544
train-0353,train,lhs,2133,313,351,2425,473,3562,286909.3219185061,286483.5260257293,17279.387842939224,872.7408798924797,1710.5406931833186,50,0.005961955790579651
train-0354,train,lhs,1909,601,2771,192,139,3703,241564.25379182395,241183.50112769863,12734.735539396797,643.2012754660573,1260.6513352825295,50,0.005218699851050552
train-0355,train,lhs,1963,1188,461,822,523,2994,281736.66740352556,281752.69562604435,15217.2065742384,768.5849970971775,1506.3989140360577,50,0.005346833012255639
train-0356,train,lhs,1831,926,122,202,1793,3043,248732.31215690274,247923.6549422455,16843.050973728474,850.7025399567204,1667.346340611032,50,0.006703376518123041
train-0357,train,lhs,2247,24,87,1046,1635,2792,267624.93553610926,267096.3339009485,17763.553795371914,897.1949533342508,1758.4697964257336,50,0.006570650051360675
train-0358,train,lhs,1948,299,63,155,2997,3514,242449.7112434906,241665.3843451478,17407.466903860164,879.2098493571369,1723.2196403567564,50,0.007107534306882051
train-0359,train,lhs,1705,49,136,1707,1605,3497,266544.48053646827,266352.9068138832,17180.265062281414,867.7344234372508,1700.728218836552,50,0.00638065442365767
train-0360,train,dr-edge-haste,1992,158,3100,39,367,3664,227999.6843455742,228131.75142770496,11893.14386707807,600.6944770027216,1177.3395411593579,50,0.005163777066352819
train-0361,train,lhs,2293,1300,130,165,1737,3332,292444.5789227405,292243.4588083343,18448.899542384715,931.8101408464019,1826.314317297725,50,0.006244992894124429
train-0362,train,lhs,2097,683,557,628,1225,3093,283792.51328299136,284070.3143417078,17930.687831457013,905.6364969258833,1775.0149178465924,50,0.006254622073403988
train-0363,train,lhs,1642,379,22,429,1823,2653,220651.65368167334,220704.8240954875,15342.419274868604,774.9091935047702,1518.7941112315916,50,0.006883221067641326
train-0364,train,lhs,1743,1532,162,825,1137,3656,285298.4984918467,285398.16691567324,16454.467758892377,831.0761237948724,1628.879271771163,50,0.005709386065407958
train-0365,train,lhs,2252,625,883,1040,152,2700,293820.9269619303,293905.2582430608,17416.227910484067,879.6523470138357,1724.0869198275138,50,0.005867815263039109
train-0366,train,lhs,1668,2183,1354,292,48,3877,280124.50211670576,279558.42608221236,14208.942434004135,717.659967755258,1406.5876905700047,50,0.005021294745519943
train-0367,train,lhs,2018,2127,522,32,55,2736,254438.0283913987,254686.8324888748,13878.635798078394,700.9769633171146,1373.8896027028272,50,0.005399702282668968
train-0368,train,dr-edge-mastery,1812,281,272,2241,165,2959,247861.55849506982,247066.319552836,16112.339243089938,813.7960242547872,1595.0108990083156,50,0.006435087831661648
train-0369,train,lhs,1605,65,1223,255,1808,3351,246441.54583970408,246228.88557220757,14952.198325170923,755.2000592410355,1480.1649178910834,50,0.006006150110963209
train-0370,train,lhs,2092,911,380,711,1060,3062,286316.0324783998,286397.9040973024,17125.586418627478,864.9727348862664,1695.3154087377065,50,0.005921133350664197
train-0371,train,lhs,1701,1492,921,468,315,3196,266540.3884635392,266455.8793307092,13384.627241055903,676.0257632717729,1324.986149221225,50,0.004971052067789995
train-0372,train,lhs,2026,579,306,1894,279,3058,274075.2793419812,274330.72078898945,16898.91056725152,853.5238754834683,1672.8760566342123,50,0.006103710121724835
train-0373,train,lhs,1960,1375,9,622,779,2785,265182.0125510442,264386.2417475427,14342.974233482517,724.4295959199579,1419.8559179674264,50,0.005354269334893603
train-0374,train,lhs,2113,1054,567,939,1048,3608,329390.9630217184,329837.0089401893,20289.97665985032,1024.7985775926384,2008.5683043798203,50,0.006097824560679844
train-0375,train,lhs,1638,667,1772,1008,30,3477,254751.7555998959,254765.70031355124,13438.153075911154,678.7292261856885,1330.2848391683883,50,0.005221886836602165
train-0376,train,dr-edge-versatility,2276,184,288,167,2352,2991,255831.7725969373,255643.1704975268,17667.985749799464,892.3680381136064,1749.0092164326486,50,0.0068365598169395905
train-0377,train,lhs,2292,1066,524,926,126,2642,297578.7246614446,297092.4645443429,17782.52914925258,898.1533534345676,1760.348226105967,50,0.0059155715117359805
train-0378,train,lhs,1837,540,1454,48,636,2678,227300.32965995144,227905.60901492092,12947.724947116005,653.9588650745685,1281.7358234850203,50,0.0056389527696793845
train-0379,train,lhs,1973,2348,301,482,493,3624,278970.3420273801,278595.81488872855,15453.771351251133,780.5333226697195,1529.8172018441799,50,0.0054837987103805936
train-0380,train,lhs,2188,858,698,661,393,2610,284416.20684725326,283532.0559549721,15002.284184872142,757.7297771721991,1485.123073929407,50,0.005221654175027366
train-0381,train,lhs,2211,523,106,1980,437,3046,279931.9702359289,280317.69481922215,17207.727295542223,869.1214756776255,1703.4467912735672,50,0.006085217025543345
train-0382,train,lhs,2271,1281,1914,427,104,3726,298924.43214470724,299107.4455128215,14340.118331135081,724.2853510687952,1419.5732032540668,50,0.004748936689681027
train-0383,train,lhs,2265,1029,552,1359,458,3398,322221.5732010344,322985.8685429471,19793.2852153632,999.7118712673395,1959.3992634697054,50,0.006080906514124782
train-0384,train,dr-edge-crit,1687,2427,168,145,156,2896,229058.0445774561,228780.87502448086,12947.452631995171,653.945111083957,1281.708866158766,50,0.005595563642059101
train-0385,train,lhs,1945,411,771,1913,353,3448,286928.07318145625,286279.97518197604,18012.1849834999,909.7527247013772,1783.0825760423004,50,0.006214388701222207
train-0386,train,lhs,1769,1540,1575,273,1,3389,264242.2987764108,263916.4359380712,13519.891492580275,682.8576396649876,1338.376380904691,50,0.005064958892282272
train-0387,train,lhs,1746,665,929,922,635,3151,279519.8766493038,279613.4442145173,17327.91075518919,875.1916570563991,1715.344128160863,50,0.006136751878697336
train-0388,train,lhs,2188,3144,128,171,215,3658,264158.34078700823,264456.7839489823,15434.948786363457,779.5826395789052,1527.9538972246467,50,0.005784234912561936
train-0389,train,lhs,2267,15,2552,750,163,3480,254827.95673328076,255068.52059131485,13604.201574571638,687.1159418577366,1346.7224998414667,50,0.005284830271786202
train-0390,train,lhs,1894,1131,299,1058,733,3221,287121.4149408946,286800.01331135695,18619.006311295398,940.4018301194358,1843.1537188466953,50,0.006419422665585978
train-0391,train,lhs,2217,1351,79,112,2093,3635,292631.8248883449,292986.5352708994,17866.560563767507,902.3975807942965,1768.6667588769224,50,0.0060440000316157195
train-0392,train,dr-edge-haste,1673,61,1951,481,212,2705,209724.43445190138,209043.05547866313,11465.557396552069,579.0980989418247,1135.0114179447255,50,0.005411917886015477
train-0393,train,lhs,1624,246,657,1179,1195,3277,265527.06323116337,265193.42584926804,17224.836129008025,869.9856022606153,1705.1404482550618,50,0.006421719984040178
train-0394,train,lhs,1606,1514,838,81,823,3256,257838.35744229826,257308.2011725092,13518.362329485659,682.7804052654344,1338.2250042631322,50,0.0051901703747186416
train-0395,train,lhs,2077,1401,1794,118,328,3641,277941.8022047314,276752.561346841,14069.548675757078,710.61951977586,1392.78866608924,50,0.005011080215502505
train-0396,train,lhs,1854,1381,430,1425,4,3240,293758.95806905715,293361.257297691,18247.81619529275,921.6538981098006,1806.408447306916,50,0.006149288039353216
train-0397,train,lhs,2115,169,1524,842,261,2796,245487.69223191755,244816.5991929559,13295.926117237945,671.5456799753053,1316.2053473085168,50,0.005361594038959269
train-0398,train,lhs,1908,1707,139,281,775,2902,255959.24250628977,255400.70248865645,13908.109330632493,702.4656015124378,1376.8072799529648,50,0.005379009823875112
train-0399,train,lhs,1997,1021,30,1308,1203,3562,305757.8067657274,305272.4855998733,19606.999048568294,990.3029989972018,1940.9582126769233,50,0.006348025037228539
validation-0000,validation,dr-edge-crit,1936,2612,630,152,442,3836,278454.02100234036,278947.6321383199,14366.462399200478,725.6159274383011,1422.1810850181344,50,0.005107418021469983
validation-0001,validation,lhs,1673,458,1457,1202,635,3752,264438.5625922665,263261.0094753928,15369.717831338176,776.2879788187872,1521.4964807906756,50,0.005753686095838625
validation-0002,validation,lhs,2251,760,125,1540,1012,3437,310799.12967092876,309780.3855159919,18579.071539447767,938.3848195495361,1839.200450771503,50,0.00591764993910643
validation-0003,validation,lhs,2122,674,665,1576,425,3340,303708.8535551687,303091.33217213483,17658.052563994974,891.8663364678107,1748.0258992754686,50,0.00575559743752396
validation-0004,validation,lhs,2174,1165,677,1340,705,3887,342740.1276149132,342698.0994952921,21151.758483748505,1068.3251327056182,2093.8787848101756,50,0.006109231502541657
validation-0005,validation,lhs,1642,542,313,960,1818,3633,263146.52436138724,262844.42815561424,17339.60120100041,875.7821137355567,1716.501401986956,50,0.00652298716904059
validation-0006,validation,lhs,1951,1135,69,189,1260,2653,250754.0085066213,251259.3574129967,16294.492680360005,822.9961621626516,1613.0428379685247,50,0.006432769898974243
validation-0007,validation,lhs,1665,519,73,2000,542,3134,248488.48741950322,249198.83718811246,15428.875321464133,779.2758832777902,1527.352665922164,50,0.006146573154287252
validation-0008,validation,dr-edge-haste,1896,117,2718,360,134,3329,224209.36513593188,224004.5378297013,12736.185842729317,643.2745268461431,1260.7949053493792,50,0.005623292785227747
validation-0009,validation,lhs,1752,2207,299,203,1104,3813,272849.1856972812,272685.0387190398,15191.757000689264,767.2995995232561,1503.8795810842398,50,0.0055117612949475816
validation-0010,validation,lhs,2240,1566,868,767,191,3392,316022.0689328423,315847.7522251491,15823.360393578141,799.2003882469816,1566.4039780888795,50,0.00495662845122932
validation-0011,validation,lhs,1701,1712,435,8,787,2942,247893.15735653442,247515.36395905956,13565.852592364765,685.1790257598735,1342.9262140468963,50,0.00541735894757039
validation-0012,validation,lhs,2157,259,1762,50,1652,3723,272998.2118625757,271691.6191901323,15690.325395699136,792.4811061658828,1553.2344272021226,50,0.005689540662574022
validation-0013,validation,lhs,2059,1184,574,193,975,2926,276795.7637945132,276057.12991768226,15658.45723845323,790.8715211592756,1550.0796985577185,50,0.005600084615848608
validation-0014,validation,lhs,1888,1348,911,175,192,2626,254065.37747759817,254760.21313868903,13114.242130489743,662.369252899401,1298.2198807250134,50,0.005109786676224634
validation-0015,validation,lhs,1668,277,185,932,2274,3668,253410.89828158446,254224.5834116472,17678.387108798535,892.8933860765919,1750.0388795199083,50,0.006905933767597101
validation-0016,validation,dr-edge-mastery,2143,178,536,2487,249,3450,281690.20557850855,280706.7776545418,16120.170661745286,814.1915706288947,1595.7861556561254,50,0.005665039550732166
validation-0017,validation,lhs,1651,619,95,120,2212,3046,226964.86422241997,226506.50622220206,15251.639816207155,770.3241384467735,1509.8075684468013,50,0.006652164305780947
validation-0018,validation,lhs,1836,821,1685,1009,6,3521,273848.14889141655,272028.6814487642,14546.383511930191,734.7033159304303,1439.9920391841267,50,0.005258359587287543
validation-0019,validation,lhs,1834,1560,415,894,232,3101,272566.65047382197,272479.37897683214,15478.604645066689,781.7875934165893,1532.2755273359967,50,0.005621654463861713
validation-0020,validation,lhs,2186,598,2055,75,972,3700,272197.5938409036,272783.77789760864,14655.654879825894,740.2223534467576,1450.8091539502486,50,0.005329985226828383
validation-0021,validation,lhs,1991,129,262,2138,841,3370,274789.4848462113,275038.2997748774,17461.02784178881,881.9150852439983,1728.5218052670405,50,0.006290349160319672
validation-0022,validation,lhs,1876,2067,908,481,58,3514,288094.4694005039,287912.85095493094,13520.777918604721,682.9024109401952,1338.4641309916788,50,0.004645920950085887
validation-0023,validation,lhs,2199,711,443,463,1430,3047,283277.6783734565,282564.70722443674,17912.85446031086,904.7357756638216,1773.2495366120595,50,0.006259757375850533
validation-0024,validation,dr-edge-versatility,1928,284,109,177,2855,3425,241449.87491482525,241385.4828424167,16812.78910379683,849.1740847110025,1664.3506233761157,50,0.006893151731651293
validation-0025,validation,lhs,1849,532,1664,1091,273,3560,264907.6014618559,264280.9430379683,15018.142759053868,758.5307561253311,1486.6929638306162,50,0.005612118926095389
validation-0026,validation,lhs,1987,88,1584,687,257,2616,230447.45018825223,230386.17596396562,12454.952628664061,629.0701045061123,1232.9547491293815,50,0.0053502642277976275
validation-0027,validation,lhs,2047,94,2567,130,488,3279,231514.0467244541,231920.23976940574,11466.058878000023,579.1234275798595,1135.0610611630732,50,0.004902774052902338
validation-0028,validation,lhs,2173,1305,192,1923,204,3624,310450.25613757526,310158.50497628324,18936.722325484337,956.4489121283331,1874.6054216550367,50,0.006038343936248228
validation-0029,validation,lhs,2213,1201,1049,694,122,3066,304951.7017050605,305332.1531229204,16233.966464161316,819.9391265973904,1607.0511583584987,50,0.005269854699524803
validation-0030,validation,lhs,1716,1414,19,1410,239,3082,264014.079798813,263123.7708845699,16990.716975372998,858.1607993219737,1681.964260360767,50,0.0063707369760070244
validation-0031,validation,lhs,1844,299,1416,464,838,3017,240233.1346317607,240897.94321812404,13874.234592371056,700.7546688598964,1373.4539135725236,50,0.0057171710125574916
validation-0032,validation,dr-edge-crit,2098,2382,212,254,120,2968,258150.5345987979,258581.6430429112,14793.135755060606,747.166186244038,1464.4188161536194,50,0.00567273206863403
validation-0033,validation,lhs,1997,446,714,1539,184,2883,274133.3771141066,273446.4392651798,16608.479485161813,838.8548906539698,1644.1253746658863,50,0.005997538103437611
validation-0034,validation,lhs,1854,760,473,757,686,2676,264595.12068072206,264494.2088388813,16618.43793169468,839.3578681592179,1645.1111924616432,50,0.006217466097746916
validation-0035,validation,lhs,1690,3,2273,117,1201,3594,231012.5472599387,231818.68590351508,12020.884181763584,607.1463371987952,1189.9849547825554,50,0.005151170223856139
validation-0036,validation,lhs,2258,471,567,1854,256,3148,293847.7198697579,292918.134598333,16973.39973868615,857.2861467867822,1680.249972892045,50,0.0057180977059709094
validation-0037,validation,lhs,2031,425,1731,188,567,2911,240107.70198575477,239851.52967110169,12831.800307735431,648.1037866022393,1270.2600805475122,50,0.005290376235506493
validation-0038,validation,lhs,2287,271,1631,182,927,3011,255440.61964372286,254974.680602923,13948.180679804804,704.4895102789403,1380.774068245063,50,0.005405460064146826
validation-0039,validation,lhs,1616,494,335,1155,763,2747,242555.02021260787,242243.04882030084,14554.705537611417,735.1236417013163,1440.8158625572025,50,0.005940160963455951
validation-0040,validation,dr-edge-haste,1623,167,2105,203,159,2634,200593.1924668673,199922.3395931374,11431.158560049154,577.3606953306719,1131.6061694387467,50,0.005641298966941055
validation-0041,validation,lhs,2054,1102,614,790,582,3088,295929.2685637494,295370.13682443654,16622.84806413078,839.5806134843249,1645.547765276771,50,0.00556061174098528
validation-0042,validation,lhs,1963,1234,1436,91,354,3115,255787.29879961134,255558.61195480666,13765.482115122344,695.2618392789392,1362.688165415859,50,0.005327427013815158
validation-0043,validation,lhs,1883,1369,531,584,737,3221,281454.46704293485,282156.1756811879,16580.569592775515,837.44522821336,1641.3624870507074,50,0.005831715887459421
validation-0044,validation,lhs,1683,866,1313,351,539,3069,241300.33292622518,241603.96977783853,14252.434720989537,719.8566599735929,1410.8931282049691,50,0.005847041780237964
validation-0045,validation,lhs,1726,594,533,118,1587,2832,238386.61615389326,237085.4955419892,16125.823951099943,814.4771048602296,1596.3457924661432,50,0.006696457285318415
validation-0046,validation,lhs,2066,336,1212,1810,538,3896,312047.93080312695,313129.5749735642,17946.13988954756,906.4169437158199,1776.5445654473963,50,0.005693178483430578
validation-0047,validation,lhs,1705,162,325,299,2407,3193,232886.18105063715,232156.08184129925,15440.298081294635,779.8528197732196,1528.4834406750738,50,0.0065632208565553785
validation-0048,validation,dr-edge-mastery,1907,148,242,2111,254,2755,243407.22396890866,243270.54812652283,15532.867843488277,784.5282988146447,1537.6472112108008,50,0.006317179852505982
validation-0049,validation,lhs,1798,2504,861,115,13,3493,267576.7658123044,268042.416051278,12857.769852005109,649.4154466634832,1272.8308870286494,50,0.004756881200670073
validation-0050,validation,lhs,1905,72,278,1237,1660,3247,270216.42123095645,268763.3112039163,18282.880823134456,923.4249292617044,1809.8796045816846,50,0.006697889034044915
validation-0051,validation,lhs,2268,261,57,991,1718,3027,276368.18519641005,276973.69897296495,17837.61318361946,900.935517308563,1765.8011671005036,50,0.00638930695241053
validation-0052,validation,lhs,1865,679,413,1959,529,3580,282380.418913323,282534.65325450676,17558.62715245026,886.8445948445584,1738.1834665498654,50,0.006155467412502858
validation-0053,validation,lhs,1813,360,2280,28,336,3004,218497.05883296372,218361.63104336633,11348.349326380347,573.1781974255236,1123.408624175608,50,0.005141527442867914
validation-0054,validation,lhs,1814,153,751,243,2637,3784,259888.63869767266,260415.9136340021,15451.979302275635,780.4428105280913,1529.6398013063463,50,0.005885750946911418
validation-0055,validation,lhs,2151,1228,937,579,517,3261,308410.0803408766,308463.68024191656,16746.725447218512,845.8373661712519,1657.8107752087583,50,0.005375345622219705
validation-0056,validation,dr-edge-versatility,2096,125,440,181,2548,3294,254941.34125406892,254829.28233388485,16738.992301307415,845.4467833202775,1657.0452468875303,50,0.006499711811103071
validation-0057,validation,lhs,1807,786,720,759,1037,3302,282794.8080185572,282260.5471484005,17599.22324181289,888.8950069929849,1742.2022005160263,50,0.006160658368245932
validation-0058,validation,lhs,2033,808,1227,132,654,2821,251959.1404170903,251254.4039821321,15077.511160579921,761.5293132187082,1492.5700277418277,50,0.005923857436848865
validation-0059,validation,lhs,2232,1103,811,1719,190,3823,340060.2926951882,339331.43671210395,19131.631558397068,966.2933150075087,1893.9000967560764,50,0.005569306788939533
validation-0060,validation,lhs,2278,742,1089,674,295,2800,272403.99319661106,271926.4081599988,16306.612009297136,823.608280710857,1614.242568277808,50,0.005925913747940941
validation-0061,validation,lhs,2294,1091,386,505,747,2729,286776.69051505276,286759.83039568085,16596.783910273494,838.264174917298,1642.9675930963951,50,0.0057290834556519045
validation-0062,validation,lhs,2131,108,1467,1424,606,3605,306130.5767731322,305871.8381259789,16971.587171393385,857.1945983136343,1680.070541181756,50,0.005488084721529877
validation-0063,validation,lhs,2266,655,504,333,1497,2989,282780.8526609755,282979.38782180444,17065.50028979328,861.9379270895585,1689.3672947535208,50,0.005974121935260216
validation-0064,validation,dr-edge-crit,1959,2003,235,325,358,2921,254640.50169597016,254091.40558870733,13652.991894028402,689.5802251251749,1351.5524062954917,50,0.00530768827933424
validation-0065,validation,lhs,2113,1480,131,1039,40,2690,276052.103124455,275396.5210258523,15618.565183629089,788.8566681248745,1546.1306591744005,50,0.005600865349963824
validation-0066,validation,lhs,2195,948,53,1900,967,3868,322557.98069364985,321884.3487663245,19728.660710367723,996.447840859259,1953.0018814225882,50,0.0060547312369166155
validation-0067,validation,lhs,1940,338,683,1640,228,2889,266986.75630962284,265693.2279050196,16783.122364566836,847.6756881049153,1661.4138199923257,50,0.006222832334295993
validation-0068,validation,lhs,2183,53,998,244,2022,3317,277478.8288463654,277733.9392703219,15884.966565158466,802.3119697960808,1572.5025658627767,50,0.005667108270568061
validation-0069,validation,lhs,1606,1139,1035,51,1185,3410,265745.94177086605,264708.5806082005,16234.423818215208,819.9622264654554,1607.096433267974,50,0.0060474919111038
validation-0070,validation,lhs,1795,411,163,2136,96,2806,243533.08545396593,243257.5992524158,14705.24940527952,742.7272552508995,1455.7186712733526,50,0.005977498575028406
validation-0071,validation,lhs,1732,166,686,1211,1148,3211,269914.68215006875,268323.25852798927,15814.754228932095,798.7657112911795,1565.5520269102203,50,0.005800173649093292
validation-0072,validation,dr-edge-haste,1926,179,2478,312,317,3286,228113.88454603375,227662.51205975784,12648.422466802313,638.8418069705853,1252.1069340358797,50,0.005488955380895294
validation-0073,validation,lhs,2091,155,321,2950,181,3607,272646.95903168264,272176.03022077854,16507.418328135518,833.7505314076947,1634.121014374598,50,0.005993542052250459
validation-0074,validation,lhs,2072,879,1476,1291,227,3873,304721.6123309098,305052.1730100466,15473.34970554021,781.5221788898822,1531.7553244224464,50,0.005026736740809345
validation-0075,validation,lhs,1826,1160,97,611,1940,3808,283761.23573911405,281334.65252908826,18617.46126763953,940.323793630415,1843.000770138667,50,0.006494899718554563
validation-0076,validation,lhs,1622,1245,1958,2,143,3348,237643.9267515695,237232.10341357274,11947.502392740837,603.4399971535391,1182.7206617761747,50,0.004976860456495397
validation-0077,validation,lhs,2010,675,384,820,830,2709,273485.3396304315,273655.4219143157,17099.080831963056,863.6340005955706,1692.691537741911,50,0.006189331903601462
validation-0078,validation,lhs,1978,618,205,707,2328,3858,282872.95114151534,281860.4723232284,18622.05857619295,940.5559927770813,1843.4558721035755,50,0.006516904018798651
validation-0079,validation,lhs,2017,335,787,1101,428,2651,266868.90808424837,266706.90613271145,15607.23666352727,788.2844914545313,1545.0092135072366,50,0.005789393843585142
validation-0080,validation,dr-edge-mastery,2169,436,179,2809,221,3645,282657.9079610883,282759.9438906133,17619.900558988993,889.9393692209825,1744.2491128706229,50,0.0061708838272118765
validation-0081,validation,lhs,2161,179,1012,1391,592,3174,293716.2643126198,292702.261719589,16931.075608557672,855.1484553995202,1676.0601747610929,50,0.005706392115137219
validation-0082,validation,lhs,1638,473,229,1647,551,2900,242074.58979443408,241062.47180327048,16094.412237299199,812.8905737290012,1593.2362485872054,50,0.006581592268482853
validation-0083,validation,lhs,2077,790,2047,85,618,3540,263856.35855559027,263222.5369517784,14591.74811270673,736.994574275781,1444.4828230222818,50,0.005474504502865534
validation-0084,validation,lhs,1725,16,2410,446,601,3473,228312.72330818055,228368.5042087888,12565.97889824035,634.6777779423438,1243.9455871063294,50,0.0054484286687221965
validation-0085,validation,lhs,2204,472,307,276,2099,3154,267513.74987440225,267881.46601735445,16680.41980426702,842.488425473971,1651.2469720528177,50,0.0061725685981676775
validation-0086,validation,lhs,2141,316,887,728,1275,3206,288599.30385890853,287988.21332076914,17641.92210838132,891.0516254286648,1746.4290949802278,50,0.006051397462254546
validation-0087,validation,lhs,2129,209,630,2436,457,3732,294584.6640344223,293781.5554348013,17431.0072672216,880.398817254599,1725.5499746155892,50,0.005857568927668136
validation-0088,validation,dr-edge-versatility,1601,550,185,188,2772,3695,237357.79008222342,236411.33620562352,15855.834985287273,800.8406028193951,1569.6187395791528,50,0.006612880660185702
validation-0089,validation,lhs,2026,994,13,284,1481,2772,256581.96942453322,256552.53685351828,16353.619158636071,825.9825002867005,1618.8959531399141,50,0.006309468887353246
validation-0090,validation,lhs,1656,1371,299,364,1327,3361,265440.5641784323,265905.945020218,15942.227528828325,805.2040852038118,1578.1710079035756,50,0.0059454778993112386
validation-0091,validation,lhs,1743,77,1188,1324,1172,3761,294004.7525193466,292861.58599866484,16905.59816416972,853.8616501356614,1673.538082787695,50,0.005692214389213215
validation-0092,validation,lhs,2011,1414,782,271,228,2695,266201.82261173025,267014.7185868583,13940.332699994178,704.0931274401755,1379.9971721566499,50,0.0051840260093540015
validation-0093,validation,lhs,2276,346,1204,1233,454,3237,304916.7217775,305838.3878607545,18029.769144199807,910.6408589351186,1784.823287154642,50,0.005853477883240004
validation-0094,validation,lhs,2209,1176,1052,243,1059,3530,316722.7266174023,315978.3582641639,16650.754716981795,840.9901123036943,1648.3103322002116,50,0.005204269203552775
validation-0095,validation,lhs,1857,2146,6,89,1018,3259,256617.61831290074,257580.3829841229,15366.615728607161,776.1312989704273,1521.1893939306508,50,0.005927844720606142
validation-0096,validation,dr-edge-crit,1631,2345,375,161,72,2953,234908.81365442974,235259.15726157065,13279.058385373159,670.6937308621034,1314.5355577292398,50,0.005595939706472785
validation-0097,validation,lhs,1742,1750,832,1091,169,3842,301287.03463164537,301286.0292134578,15194.253373200603,767.42568537548,1504.1267048136683,50,0.0049923379764835185
validation-0098,validation,lhs,1870,602,2043,451,552,3648,257861.55447034872,257742.72381177748,14285.221808768578,721.5126579810156,1414.1388246594267,50,0.005484101061765829
validation-0099,validation,lhs,1711,270,63,80,3155,3568,226001.37949319856,224862.86297234427,16345.946400539919,825.5949674809724,1618.1364027975226,50,0.007159851884205954
validation-0100,validation,lhs,1695,661,696,1862,194,3413,273415.43317804975,273718.1074082662,17396.96718064968,878.6795332512288,1722.1802398882942,50,0.006298767483131796
validation-0101,validation,lhs,1769,1667,33,883,153,2736,245992.9435210674,246231.45856961043,13859.161107566546,699.9933429083691,1371.9617421263729,50,0.00557724023497802
validation-0102,validation,lhs,1787,1161,791,530,359,2841,264610.60030833713,264586.9101636299,14787.73982962964,746.8936508538228,1463.8846566040481,50,0.00553222227264614
validation-0103,validation,lhs,1782,1407,187,341,1252,3187,264391.13354871224,262437.991051487,15996.508525265075,807.9456895373825,1583.544453659615,50,0.005989400750338922
validation-0104,validation,dr-edge-haste,1680,30,2945,224,284,3483,210942.03834081264,210566.2590323805,10901.585292881387,550.6132061628546,1079.1820539697105,50,0.005116012258429535
validation-0105,validation,lhs,2114,408,813,1039,458,2718,278088.46865899005,278491.78530896583,16712.27708919169,844.09746134543,1654.4006244121083,50,0.005949188157243732
validation-0106,validation,lhs,1945,143,513,1852,470,2978,262824.81285379507,260982.44157327022,15665.66768077717,791.2357034923193,1550.7934828146063,50,0.005900483542538603
validation-0107,validation,lhs,1972,560,717,1459,133,2869,274540.24454303307,274735.04987720115,17171.38627580067,867.2859769994477,1699.849279969073,50,0.006191621497236004
validation-0108,validation,lhs,2105,558,910,781,1207,3456,304546.93690697866,302656.8926549645,18182.695777670775,918.3648203316436,1799.9619733165196,50,0.005910294129362079
validation-0109,validation,lhs,2295,564,720,1297,383,2964,299788.37491627305,300292.55128289864,18818.379322625868,950.4716878549614,1862.8902773465165,50,0.006214017731230564
validation-0110,validation,lhs,2249,590,871,214,1494,3169,288579.87378486857,288342.88638625183,16812.011854112843,849.1348276737009,1664.2736809968305,50,0.0057671162550910204
validation-0111,validation,lhs,2042,400,550,1909,269,3128,276943.7537533135,276891.6442285664,17497.946781828025,883.7797733051373,1732.1765267108947,50,0.006254614892863133
validation-0112,validation,dr-edge-mastery,2082,259,192,1929,227,2607,250206.73836590495,250520.26322164445,15897.53100663983,802.9465699227446,1573.7463592561737,50,0.006289784078295727
validation-0113,validation,lhs,2003,660,1560,1230,98,3548,283113.31652612984,283290.3656253077,15338.410358320809,774.7067126421875,1518.397256033195,50,0.00536321383488528
validation-0114,validation,lhs,1971,1178,276,1567,777,3798,313041.3601766244,313748.28399445466,17561.083642930535,886.9686663500244,1738.4266422321941,50,0.005553344903853402
validation-0115,validation,lhs,1647,155,895,1008,1445,3503,270229.1208975857,269576.95496979397,16734.735711928763,845.2317930906795,1656.6238737803033,50,0.0061304417091603836
validation-0116,validation,lhs,1756,229,568,422,2524,3743,257057.84653463776,256758.69375671053,16538.184268559733,835.3044460579479,1637.1666311254935,50,0.006368864647377688
validation-0117,validation,lhs,1763,2161,1244,303,62,3770,283542.93221444596,283498.77518257016,13426.88558384374,678.1601318965575,1329.1694348573894,50,0.004687718450524195
validation-0118,validation,lhs,1893,100,1651,1655,303,3709,287809.95674015145,287062.395447327,15673.899751586572,791.651485856072,1551.6084012733297,50,0.005391086600503525
validation-0119,validation,lhs,2227,1150,445,305,961,2861,286892.66918046767,287192.9330675026,16691.24564516355,843.0352130103984,1652.3186559318858,50,0.005759361717578455
validation-0120,validation,dr-edge-versatility,2220,175,231,429,2545,3380,267317.6971918516,266070.29701810476,17029.71541848868,860.1305181493178,1685.8248383237433,50,0.006306446808547215
validation-0121,validation,lhs,1913,913,1063,228,459,2663,243222.41613610374,242058.10286373636,13298.28800920532,671.6649735343453,1316.4391583879265,50,0.005412491082447212
