left_id,right_id,true_delta_pp,quadratic-polynomial,piecewise-additive-interaction-grids
test-0021,test-0106,-3.8796092710302292,-4.63558755124116,-4.355206372250522
test-0021,test-0109,-5.873890438775075,-5.8760179314358005,-6.350225202361673
test-0021,test-0117,-3.870516715185469,-3.781915725544971,-4.003302818439358
test-0021,test-0130,-2.2891355600779697,-3.381357216890203,-2.5056672270265077
test-0021,test-0134,-1.3852142278508524,-1.247462697720029,-1.4734583192528647
test-0021,test-0139,-1.9017474943253954,-1.546827141150626,-2.3844281287975546
test-0021,test-0154,-7.4870877667479245,-7.836273806463587,-8.656046613483952
test-0021,test-0156,-7.875317995713303,-8.34781013118983,-8.913126888313872
test-0022,test-0029,-7.909517903796664,-7.609273350762348,-7.579769852778183
test-0022,test-0039,2.5053560086832705,2.1275503136710237,3.1995594379918453
test-0022,test-0049,0.9048874157171554,0.9207336841787434,0.5083972257273652
test-0022,test-0050,0.5516725887774002,0.5691265211217016,0.15938999686839764
test-0022,test-0058,-5.9527030492720545,-6.804203873253812,-6.175715518814561
test-0022,test-0078,-0.43155071321383753,-1.323612063810681,-1.4738007214859814
test-0022,test-0081,-8.196318335536947,-7.900065842125385,-8.095300374533657
test-0022,test-0111,-3.6946115822066896,-3.967783733197652,-4.021991543445256
test-0022,test-0112,-9.600994448051459,-9.422280744435477,-10.401247548798887
test-0022,test-0117,1.986350686287516,1.6734840612236,1.86531524731707
test-0022,test-0134,4.623074845969447,4.3516362139254445,4.549818100044627
test-0022,test-0143,-5.641508713310279,-5.995120531809601,-5.895896957076043
test-0022,test-0144,-10.387448957152117,-10.213744961956946,-10.476226918226946
test-0022,test-0148,-0.08601717887854225,-1.1846378147484091,-0.5261511802751931
test-0022,test-0149,2.1798818052986557,1.4129410035808467,1.2118514821503117
test-0022,test-0157,-5.740777343085149,-6.168410772070841,-5.5964990703124196
test-0022,test-0158,2.9891507954809553,2.8342670860402173,3.350155306654581
test-0023,test-0041,10.344412919324887,12.048806155420506,10.196478323678358
test-0023,test-0047,-0.6068348389023978,0.821516787669862,-1.0132571882726376
test-0023,test-0098,5.182822606912742,5.697950260558414,4.7053482265315045
test-0023,test-0138,12.043077704914046,11.379172058452516,10.979185317633576
test-0023,test-0150,0.3902672885626232,-0.14396660336023637,0.2393589968587047
test-0024,test-0056,1.1296928764090899,1.3129243705201143,1.181513158572826
test-0024,test-0061,3.898897181912623,4.028821303323994,4.0040259483707406
test-0024,test-0090,-5.184043619689885,-4.90475009994013,-5.175830242979814
test-0024,test-0114,-6.147898199286711,-7.204683871997081,-6.2201989641163475
test-0024,test-0125,1.8798187961655073,2.1940633495049022,1.9559521551063368
test-0024,test-0150,-0.8042051236462597,-1.6424078265766444,-0.3658276387622471
test-0025,test-0027,0.0026799751620082365,0.28506490552026975,0.19897104098058152
test-0025,test-0030,-6.3440837019109,-6.099789804735098,-6.536036314258621
test-0025,test-0032,-4.393710954186145,-3.681802056248444,-4.953960891983854
test-0025,test-0033,1.2539859812159886,0.36333956889890473,0.4256948645299341
test-0025,test-0037,3.4064329145531453,3.4570641592315288,3.600648234477438
test-0025,test-0052,-2.602666201655713,-3.362617375768923,-2.7670859770291876
test-0025,test-0057,-6.2242331067366115,-5.650287443364781,-6.599043934423289
test-0025,test-0061,-5.626976285159241,-5.277832093413399,-5.799144437371071
test-0025,test-0062,-3.0170817921401087,-2.3819014840320873,-2.957973961489921
test-0025,test-0067,7.835951558074364,8.949562915566029,7.647147700959733
test-0025,test-0070,10.972063613367295,10.748548923515065,10.946587624624156
test-0025,test-0071,-2.3543129323687926,-2.1920149738673422,-2.2794176259038608
test-0025,test-0087,-1.3213728254427177,-1.2729035823443005,-1.5608431462177634
test-0025,test-0092,2.2014843587994304,2.564954734559657,1.5521070405491884
test-0025,test-0101,1.8141230252663836,1.3465891259822635,0.815009659906233
test-0025,test-0103,-0.8048288092667657,-0.47781193225583063,-1.3365869416269065
test-0025,test-0107,-7.146985927411266,-6.74934724342605,-7.010236991655529
test-0025,test-0111,-0.9477873694725402,-0.9041448688472793,-1.065759970732943
test-0025,test-0113,-1.854696690031101,-1.345307475712147,-1.9536803842381927
test-0025,test-0115,-11.129204859869574,-11.138582096487843,-11.272984123964273
test-0025,test-0121,-9.792545760355571,-9.509013311667811,-9.802190606648697
test-0025,test-0123,-0.12666452635813774,-0.7639878056663965,-0.35058484806899376
test-0025,test-0126,0.3189506473072672,-0.2171779745491182,-0.4279298410328613
test-0025,test-0129,-6.80468584048702,-6.746864463011111,-6.867079583393215
test-0025,test-0132,-8.221985043879505,-7.5287089861426475,-8.523014694041901
test-0025,test-0134,7.607136277204063,7.680682868178806,7.77007113674507
test-0025,test-0135,-5.661108220739681,-5.919458623398108,-5.600384181341725
test-0025,test-0138,0.5596176734827,-0.10689451983880911,-0.08831913049941748
test-0025,test-0149,5.094258435809722,4.648236818721229,4.32929135922007
test-0026,test-0031,-9.490658152244889,-9.282173228952248,-9.469735463717749
test-0026,test-0049,8.401795802463798,8.171656030130556,8.073795820990794
test-0026,test-0050,8.022338250654846,7.794786701980804,7.6985183612672685
test-0026,test-0052,1.732038991074557,0.37826856955864463,1.4276752178748886
test-0026,test-0053,3.9853618252042047,2.5099246527307963,2.482419982642637
test-0026,test-0062,1.2991796779340525,1.3969485099496473,1.2285520641010126
test-0026,test-0065,-3.7811092400636723,-4.330109626342492,-3.305629510072046
test-0026,test-0066,8.410422124233175,7.294725076781337,8.14962364560123
test-0026,test-0071,1.9914453165800223,1.5941856307972662,1.9363822501488648
test-0026,test-0075,-8.01107789307497,-8.323738974882186,-7.810127717483908
test-0026,test-0078,6.966064621692085,5.766059207737878,5.942395240173582
test-0026,test-0080,-9.424244758305973,-10.064508837681313,-9.908061127083423
test-0026,test-0081,-1.3756002451530545,-1.2828976323116716,-1.1775133573645689
test-0026,test-0083,3.9591872259593903,2.9834246956136523,3.32484006300665
test-0026,test-0094,-2.2867602017744315,-3.6294508396069403,-3.236552350466568
test-0026,test-0107,-3.014527403500939,-3.1395634639322143,-2.9985311479061822
test-0026,test-0111,3.4605688318372447,2.9319098920915185,3.202398760209254
test-0026,test-0112,-2.8846392720741516,-2.9144801704639853,-3.6570321932468675
test-0026,test-0113,2.513297168821754,2.4736696393839233,2.2761722429308002
test-0026,test-0117,9.563608313499538,8.978489788563806,9.532850837874209
test-0026,test-0121,-5.777828877805629,-6.006057715307054,-5.910933468976171
test-0026,test-0134,12.39623259231859,11.849061007011395,12.419419733555308
test-0026,test-0135,-1.4625201472853515,-2.2775494014456164,-1.5278553547716254
test-0026,test-0140,-1.4740521864191563,-3.2621599656931544,-2.014063569314686
test-0026,test-0142,-5.352629994336565,-6.761665681307942,-5.29392504930383
test-0026,test-0143,1.3690235097082715,0.7589136124275584,1.1874420337006026
test-0026,test-0145,-4.255506416839598,-4.69544885278366,-4.513577200062079
test-0026,test-0148,7.33727018557723,5.915018436608075,6.961375602547272
test-0026,test-0149,9.771518171800416,8.69922731212792,8.830199999910484
test-0027,test-0030,-6.346593589941064,-6.366705467330171,-6.7216332515876225
test-0027,test-0033,1.2512724722625148,0.07805216405092666,0.22627360460281
test-0027,test-0039,5.426190425208938,5.086080201916627,6.166981427554023
test-0027,test-0062,-3.0196808406056164,-2.659385415031578,-3.1506760694970977
test-0027,test-0084,-8.884116856838412,-8.537210573386671,-8.361626142441606
test-0027,test-0086,-15.65936023662796,-15.36830785608682,-15.835490718716141
test-0027,test-0087,-1.3240173172694827,-1.5535398908425202,-1.7563196197679463
test-0027,test-0088,-5.465511781064074,-5.648659642331218,-5.983033914733737
test-0027,test-0101,1.8113945051815505,1.0585067890837667,0.614815314494294
test-0027,test-0111,-0.9504418730284219,-1.1858293909346496,-1.2622195603149056
test-0027,test-0123,-0.129341035212528,-1.046070730646673,-0.5484646033189416
test-0027,test-0133,-1.1414380236032997,-2.0159968470164507,-1.082180816027266
test-0027,test-0134,7.604252509963532,7.374595578739503,7.556065713157843
test-0027,test-0146,-6.872393360467701,-7.008775878434094,-7.228769826505734
test-0027,test-0149,5.091442011266423,4.350769396531333,4.122118496157231
test-0027,test-0158,5.9237706815551086,5.813269830896569,6.321907561720224
test-0028,test-0039,0.1300339712815729,-0.7048570444888907,1.3565910694339485
test-0028,test-0056,-12.759161378259204,-13.082073870787864,-12.681728433769585
test-0028,test-0071,-7.262095855680418,-7.844583845001337,-6.89236170994553
test-0028,test-0091,-1.3026178022319994,-2.0488932950750867,-1.122894280672919
test-0028,test-0117,-0.37694461585060246,-1.1463302151422827,0.0461742076037624
test-0028,test-0125,-12.112055543660942,-12.326131100792624,-12.013398098515426
test-0028,test-0133,-6.1076651909284925,-7.41556272976958,-5.564114061662073
test-0028,test-0134,2.1986796243060365,1.4575460165148841,2.6827364114581727
test-0028,test-0146,-11.550722084606367,-12.133206652897389,-11.432203183439187
test-0028,test-0158,0.6026179446797779,-0.017740368078579,1.504497552367788
test-0029,test-0046,-1.8482739345631747,-4.450838239101,-3.7790011759391633
test-0029,test-0052,2.829737663457254,1.362715804006791,2.0637140118223614
test-0029,test-0058,2.12488284346302,0.8713747653105838,1.5192067058554375
test-0029,test-0062,2.3922077558995434,2.391386319692593,1.8633421845449152
test-0029,test-0081,-0.3114333047368292,-0.31474207629845197,-0.5578113373384307
test-0029,test-0111,4.576918510630476,3.9414016423852236,3.8495665977735882
test-0029,test-0112,-1.8367550106728463,-1.9623261548274546,-3.0528788897476233
test-0029,test-0116,-1.804318551528463,-3.289507858690847,-3.468444260911057
test-0029,test-0119,-1.3228704610042679,-1.225727717739097,-1.9650916351077377
test-0029,test-0129,-1.6066525360151678,-2.187012742021254,-2.2399786121730374
test-0029,test-0143,2.4628052094646256,1.747093975222096,1.82197435888203
test-0029,test-0144,-2.6907569565841287,-2.8189751348990915,-3.134007631050928
test-0029,test-0148,8.495449851967564,6.953766648470179,7.632115459209365
test-0029,test-0149,10.955963612564561,9.765281302090116,9.512658993516663
test-0029,test-0157,2.3550105410957842,1.5595316012198457,2.145927119318454
test-0030,test-0033,8.11274928851656,6.882976470653225,7.448572588036536
test-0030,test-0046,-0.7361616010268189,-2.9876024732924913,-1.9229037033972305
test-0030,test-0052,3.9948544076457084,2.9149800871310547,4.032517120611282
test-0030,test-0055,-6.893966056842449,-6.44313050345669,-6.846817337519361
test-0030,test-0069,-10.784811649463794,-10.62749014833981,-10.820151547346942
test-0030,test-0071,4.260030681717341,4.161625221862192,4.554288648261275
test-0030,test-0079,-2.3572797957231146,-1.4783949994173358,-1.4962533247488154
test-0030,test-0084,-2.709483150871065,-2.3180911415000844,-1.7581706756051207
test-0030,test-0085,-9.038061927117127,-9.277618187008118,-8.732267825317033
test-0030,test-0086,-9.943863233240222,-9.613676880306587,-9.770601464013776
test-0030,test-0087,5.362940297847114,5.140442404072705,5.323113820390927
test-0030,test-0099,4.888421022306132,5.919310090412118,5.148392334745318
test-0030,test-0101,8.710829010749574,7.930098255619092,7.865112589148956
test-0030,test-0111,5.761831762195318,5.533155809857623,5.852818699107031
test-0030,test-0115,-5.109256678167064,-5.366113964254825,-5.068207705841506
test-0030,test-0116,-0.6917081796431368,-1.8084875292376197,-1.6063561635355779
test-0030,test-0117,12.000620531535404,11.7325419768891,12.345847970814388
test-0030,test-0118,-16.191654717373982,-16.100754228133805,-16.252294934637366
test-0030,test-0120,-15.942416682669885,-15.71981234266286,-15.786784533358873
test-0030,test-0123,6.63857599317473,5.68241752385105,6.618006793492391
test-0030,test-0125,-1.1925073127475112,-0.9037878070005371,-1.1963278057915507
test-0030,test-0126,7.114376339035526,6.264748308819677,6.53525298131305
test-0030,test-0129,-0.49180250088004,-0.6891088496292225,-0.3541934838625909
test-0030,test-0133,5.557892409750833,4.646540145819287,6.045831024004652
test-0030,test-0134,14.896250584651657,14.675656896036227,15.306549055747135
test-0030,test-0149,12.213154907709768,11.446222112928048,11.625151817883234
test-0030,test-0155,-3.7252715470949447,-2.345944588364651,-3.0483382000948755
test-0031,test-0054,5.9112630701668625,6.344605012166643,6.469818557795912
test-0031,test-0065,6.308242658293986,5.458754666938504,6.808889806320277
test-0031,test-0075,1.6347265696161053,1.0565004566180196,1.8332076623599294
test-0031,test-0112,7.298714967215937,7.019230161409124,6.42072935525478
test-0031,test-0116,7.3341700948928725,5.570460941771408,5.964555212201006
test-0031,test-0121,4.102150340110279,3.611324951504189,3.9310632891338786
test-0031,test-0122,-0.4980090441634748,-1.6878511642127527,-1.236389184633525
test-0031,test-0140,8.857213854576901,6.635976056230172,8.235557393533318
test-0031,test-0142,4.571934867086828,2.778403801499264,4.612612628277872
test-0031,test-0143,11.998409711364522,11.068482567071792,11.771950023571645
test-0031,test-0148,18.59247674801151,16.75215578511901,18.149854250873027
test-0032,test-0033,5.907244169571102,4.199768799152216,5.660052546114012
test-0032,test-0057,-1.9146461711041767,-2.043731536864824,-1.7308275630190768
test-0032,test-0062,1.4398939398080448,1.34958979711755,2.100021157352566
test-0032,test-0077,-1.8802162788467858,-3.77290085443426,-1.9153249669149135
test-0032,test-0087,3.2135314103355532,2.500979591946795,3.5699728022437047
test-0032,test-0092,6.898286063404474,6.485541594596815,6.84517523674937
test-0032,test-0103,3.753813876406826,3.3264639418022526,3.805917620876281
test-0032,test-0111,3.604285470239664,2.883834256350266,4.090860553202139
test-0032,test-0123,4.463144078088074,3.029348879934412,4.843311817216604
test-0032,test-0132,-4.00420738834333,-3.993956502530022,-3.7550789444281376
test-0033,test-0046,-8.184891187928828,-9.23494018400196,-8.721824837417335
test-0033,test-0057,-7.385604641124857,-5.991856227677002,-6.994961606618009
test-0033,test-0060,-3.73288077370463,-2.3825899697290702,-2.2908292217520216
test-0033,test-0062,-4.218172481771176,-2.7353026161972207,-3.369325779208481
test-0033,test-0077,-7.353095163111943,-7.651331423732816,-7.169575757803781
test-0033,test-0079,-9.68436114439999,-7.8229216159285535,-8.324750806211528
test-0033,test-0084,-10.010135262129657,-8.608543582877896,-8.568511467286582
test-0033,test-0087,-2.5434641231175545,-1.6303195551996683,-1.9781172671271572
test-0033,test-0092,0.9357640278568551,2.1936447861515758,1.1216374231104271
test-0033,test-0093,-10.596649506911994,-8.639929231094712,-9.698415539322532
test-0033,test-0099,-2.9823756101195618,-0.901608854900948,-2.1407266731315544
test-0033,test-0101,0.5531999936815408,0.9796899558213321,0.3876645273915887
test-0033,test-0107,-8.29692957488681,-7.086937165380128,-7.404411656017143
test-0033,test-0111,-2.174505358334227,-1.2628958374547339,-1.4851327016206235
test-0033,test-0116,-8.143773538367396,-8.131757073847258,-8.42722107280958
test-0033,test-0117,3.596126514777108,4.537266519301526,4.557785426851843
test-0033,test-0123,-1.3635517596613493,-1.1232461767490278,-0.7729891375370582
test-0033,test-0129,-7.958868723645114,-7.084463373230918,-7.261861078243767
test-0033,test-0132,-9.358615301182727,-7.863477430046759,-8.910776839177734
test-0033,test-0141,-4.99393424313652,-3.1840097458546857,-4.699997508815363
test-0033,test-0149,3.7927123731268777,4.269384885185855,3.887049524482679
test-0034,test-0040,-9.579328529157902,-9.70279857207061,-9.27776844248921
test-0034,test-0042,16.772625738220846,16.562405549744355,16.91140107237011
test-0034,test-0047,-0.15735955193428616,1.5817516949938466,0.07805575539258937
test-0034,test-0053,11.424958285585285,10.867004661536598,10.329917911346572
test-0034,test-0073,3.9252607237712422,5.765542939020181,3.9181277005626396
test-0034,test-0098,5.658479854558803,6.494955443389562,5.859707876569924
test-0034,test-0104,-6.198211811475299,-5.494827514432137,-6.1886839306198
test-0034,test-0130,19.33362875944604,18.353583482432683,19.759891669341513
test-0034,test-0140,5.574952401762624,4.624353186906483,5.4891202285713705
test-0035,test-0059,11.220122452868047,13.345626214123667,11.470093502365433
test-0035,test-0082,1.108574072018302,2.372282596300033,1.0461061139403078
test-0035,test-0151,-1.9367442628749294,-0.3790699516310152,-2.38717786696535
test-0035,test-0153,1.4746321414933075,3.292994173313901,1.153936843122744
test-0036,test-0037,-7.662678754124844,-8.035239694931159,-8.098318244367988
test-0036,test-0067,-3.707316651175356,-3.152863264600963,-4.508764389923744
test-0036,test-0103,-11.423147186143355,-11.53301859987693,-12.478022653939934
test-0036,test-0139,-4.414938604207301,-4.5709615437353746,-5.283635693053076
test-0037,test-0064,-4.467860843264434,-4.962847498218849,-4.0343583816262685
test-0037,test-0067,4.283600660687543,5.308964449137039,3.905863076574507
test-0037,test-0092,-1.1652549283364104,-0.8622991884815329,-1.9773439923771754
test-0037,test-0096,2.6368209267313136,2.893337708098372,1.8577564870616594
test-0037,test-0103,-4.0725335988523685,-3.8033904436251578,-4.765641200361982
test-0037,test-0123,-3.4167095231210163,-4.080003621986869,-3.8139076828975806
test-0037,test-0139,3.517256192942268,3.7669626275368477,3.0627106028366216
test-0038,test-0042,1.4876868592131272,0.049404344566917474,1.1439299619476895
test-0038,test-0044,-5.77703859245575,-6.025901439433282,-6.17958689364709
test-0038,test-0068,-7.714797522604096,-9.147460831538833,-7.927702845910274
test-0038,test-0106,2.0252875252527742,0.26810854506534404,1.6427289187049
test-0038,test-0109,-0.09150692389881021,-1.0361055198069402,-0.4773985910675408
test-0038,test-0137,0.8773259087935147,-0.06387399805123063,0.6483149239372382
test-0038,test-0156,-2.215886781377316,-3.6349987780121764,-3.2010211891192566
test-0039,test-0049,-1.561351187181418,-1.1816758805882501,-2.6077264543764676
test-0039,test-0050,-1.9059330126519176,-1.5259582627438268,-2.945913197381578
test-0039,test-0111,-6.0484328159055005,-5.9683543061080755,-6.997656793075962
test-0039,test-0112,-11.8104564757662,-11.30922167684699,-13.179132799460128
test-0039,test-0117,-0.5063201988701838,-0.4446070145154961,-1.292877797096086
test-0039,test-0134,2.065959204226151,2.1777531071913896,1.3083957619645605
test-0039,test-0149,-0.31751921661249,-0.6997223647246511,-1.9260818230874923
test-0039,test-0157,-8.044587788241902,-8.12313725362249,-8.52334889432298
test-0039,test-0158,0.47197025173660423,0.6919942466049647,0.14592685228779717
test-0040,test-0047,10.42014931316,12.497120717601872,10.312603688491658
test-0040,test-0072,-2.087954097568288,-1.099513171577457,-2.1783557813297802
test-0040,test-0076,10.147969451879321,10.81596380564115,10.968704021154345
test-0040,test-0089,-0.9616021145125423,-0.11289243978345546,-0.47618807331907603
test-0040,test-0104,3.7393183026437793,4.660134523656373,3.4049917631393063
test-0040,test-0155,11.609392744817063,14.081047124998147,12.16899295337757
test-0041,test-0043,-10.885200970133853,-11.888999959922074,-11.766415529162161
test-0041,test-0047,-9.924605576753551,-10.019999099479481,-10.172498869723242
test-0041,test-0053,0.5246558096443071,-1.7952239174203573,-0.9706898172749328
test-0041,test-0073,-6.2413733428684255,-6.314042728147953,-6.72574858674205
test-0041,test-0078,3.40615871955833,1.324161507478617,2.3727027671372856
test-0041,test-0083,0.4993523194813043,-1.3416096372037927,-0.15665479100746713
test-0041,test-0094,-5.538725582613284,-7.676761705633367,-6.496963349826329
test-0041,test-0098,-4.6777087990724935,-5.667937136298405,-4.983035919730434
test-0041,test-0101,2.8061493771094113,0.8487161354785228,1.6208323002121685
test-0041,test-0102,0.30596456158778623,-2.907664708628956,-1.6216431210230968
test-0041,test-0105,0.18560874093174656,-1.143028170769555,0.05563183323464221
test-0041,test-0106,5.90723598211676,3.475399613082693,5.454184196640854
test-0041,test-0117,5.917254329422973,4.401678410740117,5.842179201653741
test-0041,test-0126,1.2964087805632212,-0.7073688377162883,0.36795788190545137
test-0041,test-0138,1.539420746958062,-0.5976271590427776,0.7102831287005235
test-0041,test-0145,-7.441950538243495,-8.69799059194009,-7.730959287500913
test-0041,test-0150,-9.020978377980903,-10.881662355124433,-9.035787239563833
test-0041,test-0151,-0.4594715702012077,-0.5201682146956613,-1.2379096240658416
test-0042,test-0044,-7.158233354699206,-6.072305801119057,-7.2406884509530425
test-0042,test-0053,-4.579555712503961,-4.886138769482739,-5.629462225800792
test-0042,test-0073,-11.002034880375678,-9.262731461145496,-11.113777828874376
test-0042,test-0083,-4.603574399799445,-4.4468016270160735,-4.853722971895578
test-0042,test-0098,-9.517766525673208,-8.636961513340072,-9.45304999720173
test-0042,test-0106,0.5297200898720095,0.2185962044763569,0.4931575794463079
test-0042,test-0109,-1.5560447104313688,-1.0849738401594045,-1.6029914534912828
test-0042,test-0126,-3.846989052392972,-3.832523036955852,-4.353790376438718
test-0042,test-0130,2.193153579475391,1.53666864049397,2.436452365503809
test-0042,test-0137,-0.6014137964010591,-0.11322240583064458,-0.49000967057233324
test-0042,test-0154,-3.243244217226156,-3.1450095175397994,-4.025698070642096
test-0043,test-0051,7.318672162245631,7.787241598928289,7.247465829933243
test-0043,test-0054,3.988690587946874,4.892555265629217,5.560335629582797
test-0043,test-0063,-5.5014369971256425,-5.594466170026029,-4.625476868058294
test-0043,test-0072,-10.371911197060601,-10.221388375144326,-9.72131620194632
test-0043,test-0074,17.955055242345008,18.797260662813734,18.77681622881358
test-0043,test-0076,0.8287784869104562,0.5950900282277687,2.411982765400571
test-0043,test-0098,6.965725377421279,7.060483731649822,7.687979186285589
test-0043,test-0104,-5.037661633063353,-4.992969485523771,-4.568496787308431
test-0043,test-0136,1.9763267671157294,2.6894903224466438,2.3519125490935546
test-0043,test-0151,11.699212154917772,12.902851789283082,11.932537897263037
test-0043,test-0153,15.584949517679533,17.06449243506008,15.993131042959527
test-0043,test-0155,2.1665564433493683,3.559025360112341,3.519718234825471
test-0043,test-0159,4.4008298043942515,5.001586166610794,4.830297530473649
test-0044,test-0053,2.777497386544794,1.2628512194973585,1.7369967480842141
test-0044,test-0097,-9.388929344638877,-9.81244243453261,-9.277293530275193
test-0044,test-0106,8.280705680604736,6.697600807995098,8.337541429800327
test-0044,test-0137,7.0623597495169195,6.344330547144858,7.277629240285223
test-0044,test-0156,3.7794946771788682,2.5442145208556135,3.1747522803501105
test-0045,test-0055,11.478259150458276,11.858185221940404,11.895304865411168
test-0045,test-0069,6.81964923100378,6.855293625510468,7.122548529734236
test-0045,test-0085,8.911077788014756,8.469223513172254,9.630507774095763
test-0045,test-0118,0.3458963797295547,0.3113659534883709,0.5974752791956288
test-0045,test-0120,0.6443155159141906,0.7668265542236097,1.1566448832853542
test-0045,test-0152,-3.1735872730035903,-2.9809101577699204,-2.8389416298686077
test-0046,test-0051,1.8797270039914975,4.7713281502805565,2.4121811455187157
test-0046,test-0054,-1.2814900226689296,1.9576358503448945,0.8011157244638819
test-0046,test-0060,4.8488864979037976,7.549546299164242,7.045490999585134
test-0046,test-0079,-1.6331407497869492,1.5556851622594636,0.43501530404014754
test-0046,test-0084,-1.987956119440832,0.6901296626630534,0.1679627905111784
test-0046,test-0099,5.6662957165991825,9.181210639859238,7.209936167724296
test-0046,test-0108,-8.505743976119188,-5.802456038519457,-7.162818154303792
test-0046,test-0116,0.04478309735012415,1.2154270733596308,0.3227537843334552
test-0046,test-0129,0.246171318869034,2.3692782389286826,1.5994664185311707
test-0046,test-0141,3.4754159593968557,6.666585633738271,4.406121530626991
test-0046,test-0143,4.392260143396403,6.486642164201004,5.820949276428238
test-0046,test-0155,-3.0112778170575423,0.6614184385569813,-1.1474998131002259
test-0046,test-0157,4.2824356169311475,6.290342824106736,6.157625017062328
test-0047,test-0053,11.60057244634295,9.14067025977496,10.243866228787695
test-0047,test-0072,-11.327736367439922,-12.086206120164219,-11.323238734437155
test-0047,test-0073,4.089054794007726,4.118644514605787,3.837076885821828
test-0047,test-0076,-0.24649474119869094,-1.4943999466269702,0.5947646150347685
test-0047,test-0083,11.572480989930217,9.644798150058124,11.150086502116764
test-0047,test-0094,4.869121053782886,2.604175783946405,4.091770864878323
test-0047,test-0098,5.825005609219904,4.836699177178935,5.777142728780277
test-0047,test-0104,-6.050373099540804,-6.96638824527647,-6.261851950171117
test-0047,test-0110,-1.6284982472205631,-3.1236681863273246,-1.8900553490612606
test-0047,test-0115,-0.37600313065897356,-1.7282969533400778,-0.4355937042588829
test-0047,test-0122,-3.346097776896775,-5.044411719797979,-3.8175551486441965
test-0047,test-0126,12.457358004552772,10.349666779909223,11.734108840834697
test-0047,test-0138,12.727145295467068,10.471629079948357,12.115200647339028
test-0047,test-0140,5.741346510841364,2.995224477963577,5.406844120157891
test-0047,test-0142,1.578726926280287,-0.7306430482685445,1.8785842458290254
test-0048,test-0049,-0.32536188674521493,-0.5345386975745654,-0.19221862564307468
test-0048,test-0050,-0.674270259304106,-0.8810757013596302,-0.5387930229821811
test-0048,test-0066,-0.3174300485847294,-1.340889871314199,-0.12219048530323635
test-0048,test-0083,-4.410307148619321,-5.305195281473766,-4.577950934282084
test-0048,test-0117,0.7429160023403371,0.20735705332878981,1.1552407009402732
test-0049,test-0050,-0.3500472930360137,-0.3483993330422674,-0.3472418608717316
test-0049,test-0071,-5.913509493482098,-6.080585839881359,-5.678909974632241
test-0049,test-0078,-1.324453317533583,-2.223869829378052,-1.972171482111704
test-0049,test-0083,-4.098279501383901,-4.7962946347717486,-4.394178738618681
test-0049,test-0112,-10.411667990357618,-10.24865164078339,-10.85446099595516
test-0049,test-0117,1.0717650039237934,0.7458827830171277,1.350054382562944
test-0049,test-0148,-0.9820184333720907,-2.0861634889771015,-1.0293153950899363
test-0049,test-0149,1.2635605888232766,0.4877167470288282,0.6998960045528233
test-0050,test-0071,-5.58300535957734,-5.752227228136996,-5.350246408952178
test-0050,test-0078,-0.9778288880507151,-1.8820274674801578,-1.6305917182656986
test-0050,test-0083,-3.7613988833192322,-4.463445917536882,-4.061038503416933
test-0050,test-0112,-10.09696484945592,-9.934865312227572,-10.543831732598887
test-0050,test-0117,1.4268067955243942,1.0981079167173229,1.7032105032808311
test-0050,test-0143,-6.159202669274048,-6.527099598058722,-6.045650791337453
test-0050,test-0148,-0.6341911091463189,-1.7438396817553965,-0.6844502319403354
test-0050,test-0149,1.6192761140633478,0.8390392873521932,1.0507866364949112
test-0050,test-0157,-6.25792666582142,-6.699409178797544,-5.746729355441145
test-0051,test-0054,-3.102891143923634,-2.6855556282533657,-1.5731189425266232
test-0051,test-0079,-3.448053756210809,-3.069201321385065,-1.9305963600845382
test-0051,test-0082,7.314028192915495,7.638924258731264,8.039365539611712
test-0051,test-0084,-3.7963226219489172,-3.8953390776564047,-2.1913588109393944
test-0051,test-0093,-4.42333575667281,-3.928343334268077,-3.40007129865397
test-0051,test-0099,3.7167048086606402,4.209054678827103,4.6847503573704685
test-0051,test-0101,7.496412398227119,6.187375097235492,7.38949148852973
test-0051,test-0108,-10.19385434719883,-10.092249831588777,-9.349473073146711
test-0051,test-0116,-1.8010883623289282,-3.3939639209502603,-2.0402137107268206
test-0051,test-0136,-4.978020401755701,-4.729457031148603,-4.564726301880896
test-0051,test-0141,1.5662477730656272,1.8089467003216964,1.9469758019068664
test-0051,test-0151,4.08180599369473,4.746025702549993,4.36846878485605
test-0051,test-0153,7.702552770068606,8.607002738461425,8.154659082476268
test-0051,test-0159,-2.718858050573111,-2.584401818800409,-2.253823230930789
test-0052,test-0055,-10.470537726612376,-9.093049993951196,-10.457628786889355
test-0052,test-0065,-5.419284117191364,-4.690634997991019,-4.666679698395345
test-0052,test-0071,0.2549898026994468,1.211334961806034,0.5015465761008842
test-0052,test-0085,-12.532270379143542,-11.847253202416727,-12.269995285348442
test-0052,test-0111,1.6991007532192886,2.544018101650448,1.7497428966227568
test-0052,test-0115,-8.754386106572056,-8.046539040647772,-8.74796177035855
test-0052,test-0117,7.698232926514017,8.567811879565854,7.99108882520352
test-0052,test-0121,-7.382008601576405,-6.360267392380438,-7.235311931469523
test-0052,test-0129,-4.314306639575323,-3.5020061547006485,-4.216672561510832
test-0052,test-0134,10.482630356184695,11.427565548716245,10.837026967313667
test-0052,test-0135,-3.1401701666868016,-2.645809704481873,-2.9139291286108984
test-0052,test-0143,-0.35683496071295184,0.37921060832518744,-0.23685171099332133
